sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa
BG-NER-0142,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-06-14,Nagaland,25.47748,94.73855,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 14.82, 'temporal_anchor': 'empirical_monsoon_distribution'}",2227.0,37.64,276.2,1.13,13.99,,,,,,,,,,,
BG-NER-0143,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-08-18,Nagaland,25.86522,94.43782,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",1762.0,16.8,186.34,4.67,37.16,,,,,,,,,,,
BG-NER-0144,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-04,Nagaland,26.34938,94.59568,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",814.0,12.05,308.66,5.53,15.66,,,,,,,,,,,
BG-NER-0145,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-06,Nagaland,25.71036,94.87901,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.14, 'temporal_anchor': 'empirical_monsoon_distribution'}",1157.0,35.0,128.23,5.42,21.74,,,,,,,,,,,
BG-NER-0146,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-08-19,Nagaland,26.28948,93.71421,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 54.57, 'temporal_anchor': 'empirical_monsoon_distribution'}",486.0,14.76,145.3,34.27,69.64,,,,,,,,,,,
BG-NER-0147,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-15,Nagaland,25.65713,94.05122,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.04, 'temporal_anchor': 'empirical_monsoon_distribution'}",1407.0,30.26,180.0,17.93,36.6,,,,,,,,,,,
BG-NER-0148,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-07-12,Nagaland,25.29852,94.5591,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.79, 'temporal_anchor': 'empirical_monsoon_distribution'}",1572.0,16.0,305.54,18.68,107.07,,,,,,,,,,,
BG-NER-0149,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-16,Nagaland,25.76966,94.66846,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.23, 'temporal_anchor': 'empirical_monsoon_distribution'}",1117.0,31.46,60.64,19.12,49.77,,,,,,,,,,,
BG-NER-0150,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-04-19,Nagaland,26.53224,93.70694,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 52.17, 'temporal_anchor': 'empirical_monsoon_distribution'}",184.0,14.54,135.0,13.19,41.79,,,,,,,,,,,
BG-NER-0151,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-04,Nagaland,26.76519,95.02241,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",515.0,4.26,296.57,7.48,8.99,,,,,,,,,,,
BG-NER-0152,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-04,Nagaland,25.90972,93.34873,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 44.19, 'temporal_anchor': 'empirical_monsoon_distribution'}",250.0,10.43,95.19,3.59,18.01,,,,,,,,,,,
BG-NER-0153,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-08,Nagaland,26.57,94.36935,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 31.36, 'temporal_anchor': 'empirical_monsoon_distribution'}",217.0,10.05,131.19,4.4,26.49,,,,,,,,,,,
BG-NER-0154,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-06-28,Nagaland,26.22733,93.3117,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 50.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",745.0,11.5,214.99,7.45,59.29,,,,,,,,,,,
BG-NER-0155,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-15,Nagaland,26.01248,94.46519,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.97, 'temporal_anchor': 'empirical_monsoon_distribution'}",835.0,20.81,105.26,3.85,54.8,,,,,,,,,,,
BG-NER-0156,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-11,Nagaland,25.72309,93.74089,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.5, 'temporal_anchor': 'empirical_monsoon_distribution'}",335.0,19.79,256.61,0.03,3.61,,,,,,,,,,,
BG-NER-0157,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Nagaland,25.79597,93.41247,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 31.93, 'temporal_anchor': 'empirical_monsoon_distribution'}",202.0,3.02,71.57,17.0,72.26,,,,,,,,,,,
BG-NER-0158,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-10-19,Nagaland,26.78514,94.44406,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.08, 'temporal_anchor': 'empirical_monsoon_distribution'}",104.0,1.35,315.0,4.98,8.47,,,,,,,,,,,
BG-NER-0159,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-07-17,Nagaland,25.33426,93.45889,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.11, 'temporal_anchor': 'empirical_monsoon_distribution'}",1640.0,37.04,186.34,3.58,30.46,,,,,,,,,,,
BG-NER-0160,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-10-19,Nagaland,25.425,93.57677,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.72, 'temporal_anchor': 'empirical_monsoon_distribution'}",1287.0,50.62,139.99,4.73,6.43,,,,,,,,,,,
BG-NER-0161,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-31,Manipur,25.29239,93.54276,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.12, 'temporal_anchor': 'empirical_monsoon_distribution'}",1463.0,28.0,122.2,7.83,48.14,,,,,,,,,,,
BG-NER-0162,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.57904,94.26012,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.34, 'temporal_anchor': 'empirical_monsoon_distribution'}",865.0,20.85,66.8,3.7,100.7,,,,,,,,,,,
BG-NER-0163,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.69743,94.46197,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 17.3, 'temporal_anchor': 'empirical_monsoon_distribution'}",723.0,19.37,174.56,3.7,100.7,,,,,,,,,,,
BG-NER-0164,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-31,Manipur,24.35187,93.35024,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.36, 'temporal_anchor': 'empirical_monsoon_distribution'}",299.0,3.93,75.96,1.07,5.81,,,,,,,,,,,
BG-NER-0165,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-22,Manipur,25.23453,93.39511,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 14.92, 'temporal_anchor': 'empirical_monsoon_distribution'}",1007.0,36.25,0.0,18.11,52.6,,,,,,,,,,,
BG-NER-0166,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.94267,94.73385,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.25, 'temporal_anchor': 'empirical_monsoon_distribution'}",1177.0,29.58,176.63,0.38,83.35,,,,,,,,,,,
BG-NER-0167,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,23.97028,93.37354,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 35.6, 'temporal_anchor': 'empirical_monsoon_distribution'}",1136.0,20.81,344.74,10.71,88.0,,,,,,,,,,,
BG-NER-0168,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-07,Manipur,24.42871,93.23145,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 17.31, 'temporal_anchor': 'empirical_monsoon_distribution'}",251.0,25.96,51.95,7.9,41.36,,,,,,,,,,,
BG-NER-0169,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-09-10,Manipur,25.5012,94.31666,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.45, 'temporal_anchor': 'empirical_monsoon_distribution'}",1645.0,29.12,141.07,3.97,25.52,,,,,,,,,,,
BG-NER-0170,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-24,Manipur,23.9809,94.51634,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.98, 'temporal_anchor': 'empirical_monsoon_distribution'}",370.0,6.02,108.43,5.76,23.84,,,,,,,,,,,
BG-NER-0171,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.88293,94.67324,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.15, 'temporal_anchor': 'empirical_monsoon_distribution'}",417.0,28.41,236.31,4.9,104.34,,,,,,,,,,,
BG-NER-0172,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-31,Manipur,24.23867,93.24041,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.94, 'temporal_anchor': 'empirical_monsoon_distribution'}",1143.0,38.33,55.3,53.72,79.27,,,,,,,,,,,
BG-NER-0173,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.59403,94.23123,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 19.06, 'temporal_anchor': 'empirical_monsoon_distribution'}",693.0,36.37,264.81,3.7,100.7,,,,,,,,,,,
BG-NER-0174,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-29,Manipur,24.55117,93.72689,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.33, 'temporal_anchor': 'empirical_monsoon_distribution'}",886.0,15.04,172.87,19.2,36.31,,,,,,,,,,,
BG-NER-0175,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-07,Manipur,25.07492,93.35093,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.73, 'temporal_anchor': 'empirical_monsoon_distribution'}",837.0,37.79,351.35,10.55,46.14,,,,,,,,,,,
BG-NER-0176,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.41767,94.48825,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 16.4, 'temporal_anchor': 'empirical_monsoon_distribution'}",172.0,0.95,0.0,3.7,100.7,,,,,,,,,,,
BG-NER-0177,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,25.37248,94.59278,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 6.03, 'temporal_anchor': 'empirical_monsoon_distribution'}",1415.0,29.69,105.26,6.56,85.46,,,,,,,,,,,
BG-NER-0178,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-08-19,Manipur,25.39574,93.41491,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 14.05, 'temporal_anchor': 'empirical_monsoon_distribution'}",563.0,8.74,310.6,16.89,42.39,,,,,,,,,,,
BG-NER-0179,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-22,Manipur,24.55894,93.31983,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.35, 'temporal_anchor': 'empirical_monsoon_distribution'}",407.0,16.0,305.54,19.73,51.03,,,,,,,,,,,
BG-NER-0180,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-31,Manipur,23.94287,94.72232,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 59.05, 'temporal_anchor': 'empirical_monsoon_distribution'}",294.0,7.42,39.81,0.01,0.15,,,,,,,,,,,
BG-NER-0181,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,23.82469,93.89387,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 21.84, 'temporal_anchor': 'empirical_monsoon_distribution'}",1272.0,22.88,9.09,5.31,82.66,,,,,,,,,,,
BG-NER-0182,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-11,Manipur,24.05178,94.07478,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 6.68, 'temporal_anchor': 'empirical_monsoon_distribution'}",1139.0,36.26,68.68,0.36,15.15,,,,,,,,,,,
BG-NER-0183,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-05-31,Manipur,25.12733,94.48502,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.3, 'temporal_anchor': 'empirical_monsoon_distribution'}",1842.0,39.26,159.72,12.06,41.03,,,,,,,,,,,
BG-NER-0184,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.90743,93.62994,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.51, 'temporal_anchor': 'empirical_monsoon_distribution'}",880.0,25.49,233.53,11.75,108.36,,,,,,,,,,,
BG-NER-0185,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-08,Manipur,24.00411,93.29487,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.44, 'temporal_anchor': 'empirical_monsoon_distribution'}",1060.0,17.78,171.03,89.56,152.67,,,,,,,,,,,
BG-NER-0186,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.30635,94.60926,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 27.47, 'temporal_anchor': 'empirical_monsoon_distribution'}",283.0,10.22,146.31,3.7,100.7,,,,,,,,,,,
BG-NER-0187,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-06-09,Manipur,24.38156,93.10306,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.59, 'temporal_anchor': 'empirical_monsoon_distribution'}",522.0,28.22,244.23,5.16,15.03,,,,,,,,,,,
BG-NER-0188,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-25,Manipur,24.53084,93.18662,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.67, 'temporal_anchor': 'empirical_monsoon_distribution'}",128.0,15.18,227.49,20.72,42.97,,,,,,,,,,,
BG-NER-0189,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-24,Manipur,24.61655,94.4363,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.96, 'temporal_anchor': 'empirical_monsoon_distribution'}",410.0,20.53,57.72,7.61,32.78,,,,,,,,,,,
BG-NER-0190,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-01,Manipur,24.73809,94.79779,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.75, 'temporal_anchor': 'empirical_monsoon_distribution'}",118.0,0.0,0.0,0.32,75.58,,,,,,,,,,,
BG-NER-0191,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2009-08-30,Manipur,24.20911,93.97905,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.97, 'temporal_anchor': 'empirical_monsoon_distribution'}",1201.0,20.44,26.57,4.38,5.33,,,,,,,,,,,
