event_id,original_event_id,source,country,state_or_province,latitude,longitude,event_date,sample_type,is_landslide,trigger,fatalities,original_source_fields
GLC-REAL-2098,2098,NASA_GLC,India,Nagaland,26.7215,95.0283,2010-07-19,observed_landslide,1,Unknown,0,"{'location_description': 'Jahjon ward(?), Mon town, Nagaland', 'source_name': 'nagalandpost', 'source_link': 'http://www.nagalandpost.com/ShowStory.aspx?npoststoryiden=UzEwMjg4MDU%3D-2pMJ7cwWh98%3D'}"
GLC-REAL-2205,2205,NASA_GLC,India,Mizoram,23.7365,92.7146,2010-08-06,observed_landslide,1,Unknown,0,"{'location_description': 'Dawrpui Vengthar cemetary, Aizwal, Mizoram', 'source_name': 'gsi.gov', 'source_link': 'http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL'}"
GLC-REAL-4610,4610,NASA_GLC,India,Mizoram,23.7705,92.5217,2012-11-11,observed_landslide,1,Unknown,0,"{'location_description': 'Dapchhuah, Mamit, Mizoram', 'source_name': 'assamtribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1312/oth06'}"
GLC-REAL-5275,5275,NASA_GLC,India,Nagaland,26.1498,94.6055,2013-08-04,observed_landslide,1,Unknown,0,"{'location_description': 'Suruhuto Town, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}"
GLC-REAL-2247,2247,NASA_GLC,India,Nagaland,26.148,94.8422,2010-08-14,observed_landslide,1,Unknown,0,"{'location_description': 'Tuensang-Shamatore(Sampurre) rd, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/frontpage/53726.html'}"
GLC-REAL-3927,3927,NASA_GLC,India,Meghalaya,25.5144,90.2167,2011-08-16,observed_landslide,1,Unknown,0,"{'location_description': 'Garo Hills, Tura', 'source_name': 'theshillongtimes.com', 'source_link': 'http://theshillongtimes.com/2011/08/17/landslides-claim-six/'}"
GLC-REAL-259,259,NASA_GLC,India,Meghalaya,25.52,91.27,2007-09-11,observed_landslide,1,Unknown,0,"{'location_description': 'Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya', 'source_name': 'India times', 'source_link': 'http://timesofindia.indiatimes.com/India/Flood-hit_Tripura_Mizoram_remain_cut_off_for_seventh_day/articleshow/2380211.cms'}"
GLC-REAL-6112,6112,NASA_GLC,India,Assam,26.1964,91.7652,2014-06-28,observed_landslide,1,Unknown,0,"{'location_description': 'Kharghuli Hills, Assam', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/11181'}"
GLC-REAL-7390,7390,NASA_GLC,India,Manipur,24.4265,94.1913,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=1..020815.aug15'}"
GLC-REAL-2420,2420,NASA_GLC,India,Mizoram,23.72989,92.71496,2010-09-13,observed_landslide,1,Unknown,0,"{'location_description': ""Tuikual 'C', Aizawl, Mizoram"", 'source_name': 'Mizoram Express', 'source_link': 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'}"
GLC-REAL-264,264,NASA_GLC,India,Assam,26.1833,91.8,2007-09-13,observed_landslide,1,Unknown,0,"{'location_description': 'Guwahati', 'source_name': 'Saharas Samay', 'source_link': 'http://www.saharasamay.com/samayhtml/articles.aspx?newsid=84791'}"
GLC-REAL-6214,6214,NASA_GLC,India,Meghalaya,25.9702,91.8587,2014-10-05,observed_landslide,1,Unknown,0,"{'location_description': 'Jorabat-Umiam route', 'source_name': 'The Telegraph', 'source_link': 'http://www.telegraphindia.com/1141007/jsp/frontpage/story_18900562.jsp#.VDVSk_ldV8E'}"
GLC-REAL-252,252,NASA_GLC,India,Nagaland,25.4993,94.1192,2007-09-09,observed_landslide,1,Unknown,0,"{'location_description': 'Mao in Manipur, Phipema and Chunikhudima in Nagaland', 'source_name': 'kanglaonline.com', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=39229&typeid=2'}"
GLC-REAL-142,142,NASA_GLC,India,Meghalaya,25.5212,90.232,2007-07-27,observed_landslide,1,Unknown,0,"{'location_description': 'Tura', 'source_name': 'Telegraph India', 'source_link': 'http://telegraphindia.com/1070728/asp/frontpage/story_8116912.asp'}"
GLC-REAL-7384,7384,NASA_GLC,India,Manipur,23.9278,94.0906,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'Wayang, Khengjoi', 'source_name': 'Hindustan Times', 'source_link': 'http://www.hindustantimes.com/india/20-dead-several-houses-swept-away-in-manipur-landslide/story-KoP6OouFBWhqxSdcnLrXJN.html'}"
GLC-REAL-211,211,NASA_GLC,India,Manipur,24.9667,93.55,2007-08-26,observed_landslide,1,Unknown,0,"{'storm_name': '3 days of rain', 'location_description': 'Tamenglong', 'source_name': 'kanglaonline.com', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=39058&typeid=1'}"
GLC-REAL-4384,4384,NASA_GLC,India,Assam,25.1775,93.0123,2012-06-03,observed_landslide,1,Unknown,0,"{'location_description': 'between Haflong and  Bagetar, Assam', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides'}"
GLC-REAL-4383,4383,NASA_GLC,India,Assam,25.3056,93.1265,2012-06-03,observed_landslide,1,Unknown,0,"{'location_description': 'between Maibang and Daotohaja, Assam', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-06-04/guwahati/32030359_1_barail-hill-harangajao-landslides'}"
GLC-REAL-7375,7375,NASA_GLC,India,Manipur,25.1941,94.4481,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'Ukhrul NH 201-Jessami road', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=22..020815.aug15'}"
GLC-REAL-2163,2163,NASA_GLC,India,Nagaland,25.4196,94.1054,2010-07-29,observed_landslide,1,Unknown,0,"{'location_description': 'Maram area in Senapati district, National Highway 39', 'source_name': 'assamtribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=jul3110/oth05'}"
GLC-REAL-3932,3932,NASA_GLC,India,Nagaland,25.83,94.13,2011-08-18,observed_landslide,1,Unknown,0,"{'location_description': ' Botsa  and Chiechama', 'source_name': 'thenewsofindia'}"
GLC-REAL-4861,4861,NASA_GLC,India,Assam,24.9926,93.4946,2013-05-12,observed_landslide,1,Unknown,0,"{'location_description': 'Khongsang, Tamenglong, Manipur,', 'source_name': 'www.e-pao.net', 'source_link': 'http://www.e-pao.net/GP.asp?src=23..130513.may13'}"
GLC-REAL-7972,7972,NASA_GLC,India,Mizoram,23.4495,92.8112,2015-08-28,observed_landslide,1,Unknown,0,"{'location_description': 'Mizoram, India', 'source_name': 'The Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-others/mizorams-power-lifeline-on-shaky-ground-after-landslip/'}"
GLC-REAL-3831,3831,NASA_GLC,India,Manipur,24.7992,93.948,2011-07-22,observed_landslide,1,Unknown,0,"{'location_description': 'Heibok Hills', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=4..230711.jul11'}"
GLC-REAL-5584,5584,NASA_GLC,India,Assam,26.1665,91.7049,2013-10-06,observed_landslide,1,Unknown,0,"{'location_description': 'Nilachal Hill, Guwahati, Assam', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-10-07/guwahati/42793381_1_anil-nagar-heavy-rain-nabin-nagar'}"
GLC-REAL-1986,1986,NASA_GLC,India,Nagaland,26.3335,94.5512,2010-06-15,observed_landslide,1,Unknown,0,"{'location_description': 'Fazl Ali College, Mokokchung, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/50451.html'}"
GLC-REAL-7387,7387,NASA_GLC,India,Manipur,24.954,94.2156,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'Imphal-Ukhrul road', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=1..020815.aug15'}"
GLC-REAL-2573,2573,NASA_GLC,India,Assam,25.1796,93.0083,2010-10-09,observed_landslide,1,Unknown,0,"{'location_description': 'Haflong, Assam', 'source_name': 'dnaindia', 'source_link': 'http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237'}"
GLC-REAL-319,319,NASA_GLC,India,Nagaland,25.4379,94.1162,2007-10-19,observed_landslide,1,Unknown,0,"{'location_description': 'Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur', 'source_name': 'e-Pao.net', 'source_link': 'http://www.e-pao.net/GP.asp?src=5..211007.oct07'}"
GLC-REAL-313,313,NASA_GLC,India,Nagaland,25.7055,94.0132,2007-10-16,observed_landslide,1,Unknown,0,"{'location_description': 'NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland', 'source_name': 'kanglaonline.com', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=39638&typeid=2'}"
GLC-REAL-9010,9010,NASA_GLC,India,Arunachal Pradesh,27.3034,93.804,2016-07-16,observed_landslide,1,Unknown,0,"{'location_description': 'Hoj-Potin Highway, Arunachal Pradesh, India', 'source_name': 'Arunachal Times', 'source_link': 'http://www.arunachaltimes.in/man-washed-away-by-mudslide/'}"
GLC-REAL-2539,2539,NASA_GLC,India,Arunachal Pradesh,28.3092,95.4149,2010-10-03,observed_landslide,1,Unknown,0,"{'location_description': 'Mosing village, Upper Siang district, Arunachal Pradesh', 'source_name': 'gsi.gov', 'source_link': 'http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL'}"
GLC-REAL-6331,6331,NASA_GLC,India,Nagaland,25.9466,94.6279,2014-09-08,observed_landslide,1,Unknown,0,"{'location_description': 'Kiphire-Seyochung road near Yangzitong village', 'source_name': 'Nagaland Post', 'source_link': 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA2Njg2NQ%3D%3D'}"
GLC-REAL-1987,1987,NASA_GLC,India,Assam,25.2269,93.1658,2010-06-15,observed_landslide,1,Unknown,0,"{'location_description': 'rails between Mahur and Wadringdisa(?), Assam', 'source_name': 'ptinews', 'source_link': 'http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills'}"
GLC-REAL-2043,2043,NASA_GLC,India,Nagaland,26.7225,95.0281,2010-07-06,observed_landslide,1,Unknown,0,"{'location_description': 'Mon, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/51540.html'}"
GLC-REAL-7910,7910,NASA_GLC,India,Manipur,24.3481,94.1146,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'Chandel', 'source_name': 'E-Pao', 'source_link': 'http://e-pao.net/GP.asp?src=30..300815.aug15'}"
GLC-REAL-6775,6775,NASA_GLC,India,Assam,26.1468,91.6469,2015-02-14,observed_landslide,1,Unknown,0,"{'location_description': 'Kailashpur hill', 'source_name': 'Telegraph', 'source_link': 'http://www.telegraphindia.com/1150215/jsp/frontpage/story_3475.jsp#.VONkky5HWUk'}"
GLC-REAL-1776,1776,NASA_GLC,India,Meghalaya,25.3612,92.2845,2010-04-21,observed_landslide,1,Unknown,0,"{'location_description': 'Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District', 'source_name': 'hmar.in', 'source_link': 'http://hmar.in/news/landslide-blocks-nh-44-for-12-hours'}"
GLC-REAL-6786,6786,NASA_GLC,India,Assam,24.6108,92.562,2015-02-19,observed_landslide,1,Unknown,0,"{'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/pti-stories/two-labourers-killed-in-landslide-115022000437_1.html'}"
GLC-REAL-6291,6291,NASA_GLC,India,Meghalaya,25.7354,90.3852,2014-09-21,observed_landslide,1,Unknown,0,"{'location_description': 'National Highway 51', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-others/pregnant-woman-among-nine-killed-in-shillong-landslide/'}"
GLC-REAL-6213,6213,NASA_GLC,India,Meghalaya,25.8143,90.5763,2014-09-24,observed_landslide,1,Unknown,0,"{'location_description': 'Meghalaya', 'source_name': 'The New Indian Express', 'source_link': 'http://www.newindianexpress.com/nation/Fifty-Nine-Killed-in-Flash-Flood-and-Landslide-in-Meghalaya/2014/10/07/article2466329.ece'}"
GLC-REAL-2415,2415,NASA_GLC,India,Nagaland,25.63962,94.11112,2010-09-12,observed_landslide,1,Unknown,0,"{'location_description': 'power lines 5 km from Kohima', 'source_name': 'Telegraph', 'source_link': 'http://www.telegraphindia.com/1100916/jsp/northeast/story_12941830.jsp'}"
GLC-REAL-9336,9336,NASA_GLC,India,Assam,24.5308,92.5121,2016-05-18,observed_landslide,1,Unknown,0,"{'location_description': 'Ramchandi , Hailakandi District, Assam, India', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/'}"
GLC-REAL-7837,7837,NASA_GLC,India,Mizoram,23.7269,92.7265,2015-08-27,observed_landslide,1,Unknown,0,"{'location_description': 'three graveyards within Aizawl', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/'}"
GLC-REAL-7267,7267,NASA_GLC,India,Manipur,25.3908,94.0926,2015-07-22,observed_landslide,1,Unknown,0,"{'location_description': 'NH-2 between Senapati and Mao', 'source_name': 'The Sangai Express', 'source_link': 'http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts'}"
GLC-REAL-4848,4848,NASA_GLC,India,Tripura,24.0896,91.4663,2013-05-08,observed_landslide,1,Unknown,0,"{'location_description': 'Purba Simna, Tripura', 'source_name': 'www.upi.com', 'source_link': 'http://www.upi.com/Top_News/World-News/2013/05/09/Cyclonic-storms-kill-seven-in-India/UPI-39151368107292/'}"
GLC-REAL-9122,9122,NASA_GLC,India,Assam,26.1966,91.802,2016-07-20,observed_landslide,1,Unknown,0,"{'location_description': 'Noonmati, Guwahati, Assam, India', 'source_name': 'Times of India', 'source_link': 'http://timesofindia.indiatimes.com/city/guwahati/Landslide-toll-touches-6-as-woman-buried-alive-in-Guwahati/articleshow/53314082.cms'}"
GLC-REAL-2574,2574,NASA_GLC,India,Assam,25.4749,93.1477,2010-10-09,observed_landslide,1,Unknown,0,"{'location_description': 'between Mahur and Maigrandisa(?) or Lumding, Assam', 'source_name': 'dnaindia', 'source_link': 'http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237'}"
GLC-REAL-6282,6282,NASA_GLC,India,Assam,26.1097,91.7747,2014-09-22,observed_landslide,1,Unknown,0,"{'location_description': 'Lalmati', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}"
GLC-REAL-2263,2263,NASA_GLC,India,Nagaland,26.2753,94.6654,2010-08-17,observed_landslide,1,Unknown,0,"{'location_description': 'Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/frontpage/53726.html'}"
GLC-REAL-6289,6289,NASA_GLC,India,Assam,26.1001,91.6849,2014-09-22,observed_landslide,1,Unknown,0,"{'location_description': 'Pamohi', 'source_name': 'Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051'}"
GLC-REAL-9087,9087,NASA_GLC,India,Arunachal Pradesh,28.235,94.9612,2016-07-19,observed_landslide,1,Unknown,0,"{'location_description': '5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India', 'source_name': 'NELive', 'source_link': 'http://www.nelive.in/arunachal-pradesh/news/landslide-disrupts-road-communication-between-aalo-and-pangin'}"
GLC-REAL-130,130,NASA_GLC,India,Assam,26.1699,91.7986,2007-07-19,observed_landslide,1,Unknown,0,"{'location_description': 'Guwahati', 'source_name': 'Saharas Samay', 'source_link': 'http://www.saharasamay.com/samayhtml/articles.aspx?newsid=80536'}"
