event_id,original_event_id,source,country,state_or_province,latitude,longitude,event_date,sample_type,is_landslide,trigger,fatalities,nearest_event_distance_km,original_source_fields
BG-NER-0274,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.62696,91.46393,2015-09-23,background,0,None (Background Reference),0,22.8,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.8, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0275,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.73995,91.7491,2015-09-05,background,0,None (Background Reference),0,21.59,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 21.59, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0276,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.24926,91.16693,2010-06-09,background,0,None (Background Reference),0,28.86,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 28.86, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0277,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,26.09067,90.74435,2007-07-26,background,0,None (Background Reference),0,35.02,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 35.02, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0278,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.47136,92.02662,2007-09-11,background,0,None (Background Reference),0,10.02,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.02, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0279,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.18874,91.74701,2010-05-11,background,0,None (Background Reference),0,25.12,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.12, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0280,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.92908,90.33198,2015-08-19,background,0,None (Background Reference),0,22.19,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.19, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0281,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.62174,92.41742,2014-09-21,background,0,None (Background Reference),0,27.13,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 27.13, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0282,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.33099,90.20636,2015-06-16,background,0,None (Background Reference),0,19.77,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 19.77, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0283,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.18488,92.1959,2014-09-23,background,0,None (Background Reference),0,19.02,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 19.02, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0284,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.98064,92.11229,2014-10-05,background,0,None (Background Reference),0,25.38,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.38, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0285,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.99403,92.59729,2015-06-13,background,0,None (Background Reference),0,65.48,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 65.48, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0286,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.54387,93.34878,2010-09-13,background,0,None (Background Reference),0,3.04,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.04, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0287,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.23692,92.56482,2009-10-05,background,0,None (Background Reference),0,26.41,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.41, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0288,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,22.03176,92.94168,2015-08-28,background,0,None (Background Reference),0,49.8,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 49.8, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0289,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.47425,92.83508,2015-08-26,background,0,None (Background Reference),0,3.68,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.68, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0290,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.36467,93.11244,2010-09-13,background,0,None (Background Reference),0,4.48,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.48, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0291,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.35916,93.14303,2015-09-14,background,0,None (Background Reference),0,7.17,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.17, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0292,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.56249,93.07867,2015-08-27,background,0,None (Background Reference),0,15.52,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.52, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0293,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,24.10814,92.90849,2010-08-06,background,0,None (Background Reference),0,22.09,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.09, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0294,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.96309,93.20731,2010-09-13,background,0,None (Background Reference),0,20.6,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.6, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0295,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,24.44767,92.32331,2015-08-26,background,0,None (Background Reference),0,17.4,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 17.4, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0296,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,22.05923,92.84591,2015-09-14,background,0,None (Background Reference),0,48.31,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.31, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0297,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.14138,92.54175,2010-09-13,background,0,None (Background Reference),0,34.75,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.75, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0298,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.83137,92.72469,2015-08-27,background,0,None (Background Reference),0,8.76,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.76, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0299,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.96665,92.5715,2012-11-11,background,0,None (Background Reference),0,13.24,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.24, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0300,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.91861,93.0647,2010-09-13,background,0,None (Background Reference),0,8.33,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.33, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0301,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.94052,92.72827,2007-09-29,background,0,None (Background Reference),0,12.63,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.63, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0302,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.02975,93.11475,2010-09-13,background,0,None (Background Reference),0,35.17,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 35.17, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0303,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,24.10046,93.29246,2010-09-13,background,0,None (Background Reference),0,28.56,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 28.56, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0304,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,22.71442,93.22186,2015-08-27,background,0,None (Background Reference),0,37.01,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.01, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0305,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,24.49611,92.60757,2010-09-16,background,0,None (Background Reference),0,10.4,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.4, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0306,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,22.27045,93.15545,2007-07-30,background,0,None (Background Reference),0,30.22,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.22, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0307,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.99007,92.58573,2012-11-11,background,0,None (Background Reference),0,10.53,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.53, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0308,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,22.5148,93.10142,2015-08-28,background,0,None (Background Reference),0,14.37,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 14.37, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0309,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,22.37967,93.13296,2010-09-16,background,0,None (Background Reference),0,20.32,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.32, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0310,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.43443,92.68387,2010-09-13,background,0,None (Background Reference),0,13.1,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.1, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0311,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,23.61366,93.27547,2016-07-28,background,0,None (Background Reference),0,13.32,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.32, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0312,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Mizoram,24.37278,92.79706,2010-09-16,background,0,None (Background Reference),0,17.9,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 17.9, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0313,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Tripura,23.59983,91.36588,2010-06-03,background,0,None (Background Reference),0,52.08,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 52.08, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0314,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Tripura,23.09163,92.20519,2014-08-14,background,0,None (Background Reference),0,50.65,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 50.65, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0315,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Tripura,23.01097,91.94279,2010-06-03,background,0,None (Background Reference),0,23.07,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.07, 'temporal_anchor': 'empirical_monsoon_distribution'}"
