sample_id,label,sample_type,data_pedigree,source,event_date,state,latitude,longitude,trigger,fatalities,dem_source,rainfall_source,soil_source,landcover_source,original_source_fields,elevation_m,slope_deg,aspect_deg,rainfall_24h_mm,rainfall_72h_mm,rainfall_surround_max_mm,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_ph,soil_organic_carbon,lc_tree_cover,lc_builtup,saturation_pct,cohesion_kpa,split_target
BG-NER-0124,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-16,Nagaland,26.53401,94.30464,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 31.63, 'temporal_anchor': 'empirical_monsoon_distribution'}",243.0,18.17,246.04,23.37,41.2,,,,,,,,,,,,TRAIN
BG-NER-0125,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-08-13,Nagaland,26.1526,93.68272,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 44.17, 'temporal_anchor': 'empirical_monsoon_distribution'}",260.0,27.63,99.16,13.3,17.53,,,,,,,,,,,,TRAIN
BG-NER-0126,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-04,Nagaland,26.60964,93.58425,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 45.78, 'temporal_anchor': 'empirical_monsoon_distribution'}",89.0,0.95,0.0,3.46,20.48,,,,,,,,,,,,TRAIN
BG-NER-0127,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-16,Nagaland,26.51075,93.44643,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 44.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",208.0,13.42,245.22,13.19,31.83,,,,,,,,,,,,TRAIN
BG-NER-0128,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Nagaland,25.24322,94.55471,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.38, 'temporal_anchor': 'empirical_monsoon_distribution'}",1699.0,30.25,149.04,19.97,126.29,,,,,,,,,,,,TRAIN
BG-NER-0129,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-06,Nagaland,25.72725,94.18863,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.02, 'temporal_anchor': 'empirical_monsoon_distribution'}",1010.0,21.94,204.44,4.5,20.02,,,,,,,,,,,,TRAIN
BG-NER-0130,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-15,Nagaland,26.12839,94.54953,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.16, 'temporal_anchor': 'empirical_monsoon_distribution'}",1541.0,25.89,15.95,3.85,54.8,,,,,,,,,,,,TRAIN
BG-NER-0131,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-19,Nagaland,25.50044,94.77639,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 19.33, 'temporal_anchor': 'empirical_monsoon_distribution'}",2229.0,34.25,111.54,12.22,30.75,,,,,,,,,,,,TRAIN
BG-NER-0132,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-09,Nagaland,26.8959,94.02332,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.79, 'temporal_anchor': 'empirical_monsoon_distribution'}",84.0,2.86,180.0,2.99,51.52,,,,,,,,,,,,TRAIN
BG-NER-0133,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-06-07,Nagaland,26.77164,93.478,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 35.53, 'temporal_anchor': 'empirical_monsoon_distribution'}",63.0,0.0,0.0,11.73,35.92,,,,,,,,,,,,TRAIN
BG-NER-0135,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-06,Nagaland,25.36831,94.88677,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.28, 'temporal_anchor': 'empirical_monsoon_distribution'}",1209.0,34.99,180.0,5.42,21.74,,,,,,,,,,,,TRAIN
BG-NER-0136,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-08-19,Nagaland,26.93232,93.57477,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 16.94, 'temporal_anchor': 'empirical_monsoon_distribution'}",100.0,3.02,161.57,20.54,56.13,,,,,,,,,,,,TRAIN
BG-NER-0137,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-08-07,Nagaland,26.80528,93.98314,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 33.43, 'temporal_anchor': 'empirical_monsoon_distribution'}",83.0,1.35,45.0,3.14,59.6,,,,,,,,,,,,TRAIN
BG-NER-0138,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-08-28,Nagaland,26.38282,93.35736,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 41.67, 'temporal_anchor': 'empirical_monsoon_distribution'}",459.0,27.9,28.18,2.28,20.92,,,,,,,,,,,,TRAIN
BG-NER-0139,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-06-24,Nagaland,26.14585,94.19985,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.05, 'temporal_anchor': 'empirical_monsoon_distribution'}",362.0,18.52,275.71,13.93,42.27,,,,,,,,,,,,TRAIN
BG-NER-0140,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-08,Nagaland,25.98153,93.87935,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.48, 'temporal_anchor': 'empirical_monsoon_distribution'}",147.0,1.35,315.0,39.08,59.96,,,,,,,,,,,,TRAIN
BG-NER-0141,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-29,Nagaland,25.64757,95.06756,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.64, 'temporal_anchor': 'empirical_monsoon_distribution'}",1778.0,29.54,28.07,4.96,15.73,,,,,,,,,,,,TRAIN
BG-NER-0143,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-08-18,Nagaland,25.86522,94.43782,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",1762.0,16.8,186.34,4.67,37.16,,,,,,,,,,,,TRAIN
BG-NER-0144,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-04,Nagaland,26.34938,94.59568,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",814.0,12.05,308.66,5.53,15.66,,,,,,,,,,,,TRAIN
BG-NER-0145,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-07-06,Nagaland,25.71036,94.87901,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.14, 'temporal_anchor': 'empirical_monsoon_distribution'}",1157.0,35.0,128.23,5.42,21.74,,,,,,,,,,,,TRAIN
BG-NER-0146,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2008-08-19,Nagaland,26.28948,93.71421,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 54.57, 'temporal_anchor': 'empirical_monsoon_distribution'}",486.0,14.76,145.3,34.27,69.64,,,,,,,,,,,,TRAIN
BG-NER-0147,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-06-15,Nagaland,25.65713,94.05122,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.04, 'temporal_anchor': 'empirical_monsoon_distribution'}",1407.0,30.26,180.0,17.93,36.6,,,,,,,,,,,,TRAIN
BG-NER-0149,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-16,Nagaland,25.76966,94.66846,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.23, 'temporal_anchor': 'empirical_monsoon_distribution'}",1117.0,31.46,60.64,19.12,49.77,,,,,,,,,,,,TRAIN
BG-NER-0150,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-04-19,Nagaland,26.53224,93.70694,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 52.17, 'temporal_anchor': 'empirical_monsoon_distribution'}",184.0,14.54,135.0,13.19,41.79,,,,,,,,,,,,TRAIN
BG-NER-0151,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-04,Nagaland,26.76519,95.02241,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 4.77, 'temporal_anchor': 'empirical_monsoon_distribution'}",515.0,4.26,296.57,7.48,8.99,,,,,,,,,,,,TRAIN
BG-NER-0152,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-04,Nagaland,25.90972,93.34873,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 44.19, 'temporal_anchor': 'empirical_monsoon_distribution'}",250.0,10.43,95.19,3.59,18.01,,,,,,,,,,,,TRAIN
BG-NER-0153,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-09-08,Nagaland,26.57,94.36935,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 31.36, 'temporal_anchor': 'empirical_monsoon_distribution'}",217.0,10.05,131.19,4.4,26.49,,,,,,,,,,,,TRAIN
BG-NER-0154,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-06-28,Nagaland,26.22733,93.3117,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 50.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",745.0,11.5,214.99,7.45,59.29,,,,,,,,,,,,TRAIN
BG-NER-0155,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2013-08-15,Nagaland,26.01248,94.46519,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.97, 'temporal_anchor': 'empirical_monsoon_distribution'}",835.0,20.81,105.26,3.85,54.8,,,,,,,,,,,,TRAIN
BG-NER-0156,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-11,Nagaland,25.72309,93.74089,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.5, 'temporal_anchor': 'empirical_monsoon_distribution'}",335.0,19.79,256.61,0.03,3.61,,,,,,,,,,,,TRAIN
BG-NER-0157,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-10-09,Nagaland,25.79597,93.41247,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 31.93, 'temporal_anchor': 'empirical_monsoon_distribution'}",202.0,3.02,71.57,17.0,72.26,,,,,,,,,,,,TRAIN
BG-NER-0158,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-10-19,Nagaland,26.78514,94.44406,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.08, 'temporal_anchor': 'empirical_monsoon_distribution'}",104.0,1.35,315.0,4.98,8.47,,,,,,,,,,,,TRAIN
BG-NER-0160,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2007-10-19,Nagaland,25.425,93.57677,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.72, 'temporal_anchor': 'empirical_monsoon_distribution'}",1287.0,50.62,139.99,4.73,6.43,,,,,,,,,,,,TRAIN
BG-NER-0217,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-25,Arunachal Pradesh,26.91001,94.58912,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.48, 'temporal_anchor': 'empirical_monsoon_distribution'}",92.0,0.0,0.0,27.26,73.88,,,,,,,,,,,,TRAIN
BG-NER-0218,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-05-01,Arunachal Pradesh,27.71904,92.14351,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.01, 'temporal_anchor': 'empirical_monsoon_distribution'}",4195.0,56.32,192.18,4.08,10.12,,,,,,,,,,,,TRAIN
BG-NER-0219,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-19,Arunachal Pradesh,28.23872,92.79468,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 46.83, 'temporal_anchor': 'empirical_monsoon_distribution'}",4898.0,46.85,28.97,25.49,54.37,,,,,,,,,,,,TRAIN
BG-NER-0220,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-09-19,Arunachal Pradesh,27.4538,94.46415,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.18, 'temporal_anchor': 'empirical_monsoon_distribution'}",102.0,2.13,116.57,37.17,87.27,,,,,,,,,,,,TRAIN
BG-NER-0221,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-07-19,Arunachal Pradesh,28.46299,92.54715,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 81.2, 'temporal_anchor': 'empirical_monsoon_distribution'}",4512.0,14.07,356.19,1.98,4.6,,,,,,,,,,,,TRAIN
BG-NER-0222,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2014-10-01,Arunachal Pradesh,26.87614,95.37367,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.45, 'temporal_anchor': 'empirical_monsoon_distribution'}",487.0,25.24,135.0,0.01,0.01,,,,,,,,,,,,TRAIN
BG-NER-0223,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2011-07-19,Arunachal Pradesh,27.32667,96.13483,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",395.0,19.75,291.8,1.85,67.6,,,,,,,,,,,,TRAIN
BG-NER-0224,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-04-21,Arunachal Pradesh,27.60996,95.28618,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.9, 'temporal_anchor': 'empirical_monsoon_distribution'}",122.0,1.91,90.0,53.71,142.63,,,,,,,,,,,,TRAIN
BG-NER-0225,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-06-12,Arunachal Pradesh,27.56346,93.53299,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.48, 'temporal_anchor': 'empirical_monsoon_distribution'}",2136.0,38.33,34.7,23.76,42.42,,,,,,,,,,,,TRAIN
BG-NER-0226,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-11-22,Arunachal Pradesh,27.5673,96.03268,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 39.3, 'temporal_anchor': 'empirical_monsoon_distribution'}",177.0,1.35,135.0,0.0,31.97,,,,,,,,,,,,TRAIN
BG-NER-0227,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-04-08,Arunachal Pradesh,27.05335,94.49228,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.21, 'temporal_anchor': 'empirical_monsoon_distribution'}",88.0,6.72,188.13,5.38,25.55,,,,,,,,,,,,TRAIN
BG-NER-0228,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2012-06-25,Arunachal Pradesh,28.32355,91.96628,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 83.2, 'temporal_anchor': 'empirical_monsoon_distribution'}",4747.0,0.0,0.0,5.06,14.35,,,,,,,,,,,,TRAIN
BG-NER-0229,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-11-22,Arunachal Pradesh,28.13087,94.91745,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.35, 'temporal_anchor': 'empirical_monsoon_distribution'}",1465.0,31.7,93.09,0.0,34.71,,,,,,,,,,,,TRAIN
BG-NER-0230,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2015-07-15,Arunachal Pradesh,27.75683,93.76886,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 16.1, 'temporal_anchor': 'empirical_monsoon_distribution'}",727.0,15.18,100.62,30.78,65.69,,,,,,,,,,,,TRAIN
BG-NER-0231,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2016-04-22,Arunachal Pradesh,28.11302,92.92092,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 28.54, 'temporal_anchor': 'empirical_monsoon_distribution'}",5145.0,37.53,77.47,7.94,48.55,,,,,,,,,,,,TRAIN
BG-NER-0232,0,background,DISTRICT_STRATIFIED_BUFFERED_REFERENCE,STRATIFIED_BUFFER_SELECTION,2010-04-21,Arunachal Pradesh,28.02493,95.56187,None (Background Reference),0,NASA_USGS_SRTM_30m,NASA_POWER_PRECTOTCORR_Daily,ISRIC_SoilGrids_2.0_Unavailable,ESA_WorldCover_Tile_Unavailable,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.33, 'temporal_anchor': 'empirical_monsoon_distribution'}",158.0,1.35,225.0,65.48,147.4,,,,,,,,,,,,TRAIN
