event_id,sample_type,clay_content_pct,sand_content_pct,silt_content_pct,bulk_density_g_cm3,soil_ph,soil_organic_carbon_g_kg,soil_source,soil_api_status
BG-NER-0257,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0258,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0259,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0260,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0261,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0262,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0263,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0264,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0265,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0266,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0267,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0268,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0269,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0270,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0271,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0272,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0273,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0274,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0275,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0276,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0277,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0278,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0279,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0280,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0281,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0282,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0283,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0284,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0285,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0286,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0287,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0288,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0289,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0290,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0291,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0292,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0293,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0294,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0295,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0296,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0297,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0298,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0299,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0300,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0301,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0302,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0303,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0304,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0305,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0306,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0307,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0308,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0309,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0310,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0311,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0312,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0313,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0314,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0315,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
