sample_id,date,lat,lon,elevation_m,slope_deg,aspect_deg,state,district,corridor,split_target,geology,trigger,label,source,sample_type
NON-LS-BG-0330,2020-11-12,25.8379,94.2488,838.9,14.53,78.9,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Silty Loam Weathered Mantle,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0331,2020-09-22,25.7377,94.2718,780.4,28.81,285.3,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0332,2022-01-15,25.8724,94.2803,1476.6,9.26,307.5,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0333,2021-11-05,25.6696,94.1104,1317.8,14.52,4.4,Nagaland,Dimapur,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0334,2019-09-15,25.6027,94.075,1446.5,5.74,305.3,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0335,2018-09-02,25.8187,93.9834,1004.7,34.54,104.0,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0336,2018-02-14,25.898,93.9657,1299.8,7.46,160.0,Nagaland,Kohima,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Barail Sandstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0337,2018-06-14,25.6827,94.1677,1505.3,35.31,86.5,Nagaland,Kohima,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Silty Loam Weathered Mantle,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0338,2018-06-14,25.6575,94.2714,714.4,42.82,63.1,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0339,2020-09-22,25.86,94.0489,1468.0,43.32,273.2,Nagaland,Zunheboto,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Silty Loam Weathered Mantle,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0340,2020-01-22,25.6847,94.0736,1418.0,14.36,171.5,Nagaland,Kohima,Nagaland Kohima - Paglapahar Axis (NH-29),TRAIN,Disang Grey Shale,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
LS-POS-0341,2021-07-28,27.3488,92.233,1954.9,37.91,64.2,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Severe Cloudburst,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0342,2018-09-02,27.1345,92.7115,1811.8,42.6,232.3,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Slope Toe Undercutting,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0343,2019-06-28,27.4856,92.5255,1207.7,52.39,150.8,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Slope Toe Undercutting,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0344,2019-09-15,27.3734,92.4458,1953.7,35.29,106.1,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Bhalukpong Cutting Failure,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0345,2018-09-02,27.2521,92.2976,1341.7,34.03,245.3,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Slope Toe Undercutting,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0346,2021-09-02,27.5242,92.3747,1465.0,40.83,288.5,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Slope Toe Undercutting,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0347,2020-07-10,27.5033,92.7402,2232.2,42.26,236.5,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Slope Toe Undercutting,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0348,2018-09-02,27.1837,92.6074,1942.4,54.0,301.3,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Bhalukpong Cutting Failure,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0349,2022-05-18,27.4161,92.1845,1902.2,50.4,296.9,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Slope Toe Undercutting,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0350,2019-08-08,27.5138,92.5532,2164.4,43.7,274.6,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Slope Toe Undercutting,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0351,2022-05-18,27.2723,92.1201,1038.2,36.99,234.3,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Bhalukpong Cutting Failure,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0352,2018-09-02,27.4635,92.4653,2560.1,44.42,148.8,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Slope Toe Undercutting,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0353,2018-09-02,27.1126,92.6453,969.4,48.78,195.9,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Bhalukpong Cutting Failure,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0354,2021-09-02,27.3505,92.559,1858.3,45.36,277.9,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Bhalukpong Cutting Failure,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0355,2022-08-05,27.1896,92.62,1889.6,42.33,227.8,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Severe Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0356,2018-08-18,27.4125,92.3058,2337.9,44.53,274.7,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Severe Cloudburst,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0357,2020-08-11,27.591,92.5082,1370.8,37.42,96.7,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Severe Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0358,2022-06-18,27.3058,92.7077,1681.9,52.44,161.8,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Slope Toe Undercutting,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0359,2019-08-08,27.4427,92.3161,1046.2,41.85,215.7,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Bhalukpong Cutting Failure,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0360,2020-06-25,27.1995,92.3719,2226.6,36.13,309.7,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Slope Toe Undercutting,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0361,2022-06-18,27.1338,92.4372,1254.9,54.38,235.2,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Bhalukpong Cutting Failure,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0362,2021-09-02,27.3114,92.3252,1625.9,39.55,215.3,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,Bhalukpong Cutting Failure,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0363,2022-08-05,27.3748,92.5484,1194.7,46.5,125.3,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Slope Toe Undercutting,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0364,2018-08-18,27.146,92.4894,2010.2,47.62,145.8,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,Severe Cloudburst,1,BRO_RECORDS,POSITIVE_LANDSLIDE
LS-POS-0365,2018-09-02,27.3818,92.3929,2092.5,46.25,300.6,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,Severe Cloudburst,1,GSI_NLSM,POSITIVE_LANDSLIDE
NON-LS-BG-0366,2018-09-02,27.153,92.2006,2295.2,37.01,252.4,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0367,2018-06-14,27.4401,92.3653,785.0,35.59,79.4,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0368,2022-06-18,27.4629,92.5012,1961.5,42.9,33.3,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0369,2021-02-10,27.4742,92.6945,1465.3,6.36,358.7,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0370,2021-08-14,27.2146,92.4555,1849.8,45.41,265.9,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0371,2022-06-18,27.1069,92.2614,1108.4,40.52,263.8,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0372,2018-11-20,27.4034,92.5374,891.9,15.37,177.7,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0373,2022-07-19,27.2417,92.6114,1405.9,9.68,277.5,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0374,2020-11-12,27.3137,92.234,2059.5,7.34,12.6,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0375,2022-06-18,27.4937,92.3674,2179.8,43.41,233.8,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0376,2018-09-02,27.5681,92.1416,2100.2,6.8,212.5,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0377,2019-12-05,27.3038,92.4052,806.0,5.73,235.9,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0378,2018-11-20,27.2301,92.2037,1020.8,3.92,293.1,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0379,2022-09-15,27.4426,92.1718,1229.9,7.03,267.3,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0380,2020-07-10,27.1383,92.6672,2105.7,46.6,134.5,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0381,2020-01-22,27.2357,92.2507,1277.7,14.75,69.8,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0382,2020-06-25,27.5294,92.54,2121.6,25.94,57.7,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0383,2019-09-15,27.4368,92.2165,1887.7,45.14,310.7,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0384,2020-07-10,27.3659,92.6131,1242.3,31.36,317.4,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0385,2021-08-14,27.1607,92.5125,1706.0,35.94,140.8,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Higher Himalayan Crystalline,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0386,2018-06-14,27.2171,92.2427,2319.8,43.33,194.7,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0387,2018-04-10,27.4482,92.5564,1039.0,9.5,8.0,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0388,2021-06-25,27.5726,92.5528,1565.5,15.13,141.1,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0389,2020-11-12,27.5478,92.2328,1585.2,8.45,242.4,Arunachal Pradesh,West Kameng,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Dirang Schist,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0390,2020-11-12,27.3041,92.6757,1120.6,12.29,192.8,Arunachal Pradesh,Tawang,Arunachal Pradesh Kameng & Tawang Axis,TRAIN,Bomdila Gneiss,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
LS-POS-0391,2023-07-14,23.9008,92.8964,1260.9,36.22,182.9,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Hunthar Slump Reactivation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0392,2023-07-14,23.8962,92.7714,988.1,27.25,288.5,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Hunthar Slump Reactivation,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0393,2023-06-29,23.711,92.6701,1286.8,34.4,166.6,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,Hunthar Slump Reactivation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0394,2023-08-22,23.804,92.9468,796.0,44.91,139.6,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0395,2023-10-04,23.7618,92.6706,900.9,35.82,47.3,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0396,2023-06-29,23.7153,92.8485,987.8,27.1,201.9,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0397,2023-08-22,23.7778,92.8144,1016.0,33.65,212.5,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0398,2023-08-22,23.8727,92.701,768.2,43.92,208.5,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Hunthar Slump Reactivation,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0399,2023-06-29,23.7799,92.8823,1268.0,37.29,237.4,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Cyclonic Torrential Downpour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0400,2023-07-14,23.7659,92.8266,760.9,38.4,181.9,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Cyclonic Torrential Downpour,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0401,2023-10-04,23.7064,92.6731,1149.1,34.27,161.4,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,Cyclonic Torrential Downpour,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0402,2023-10-04,23.8148,92.81,1103.9,41.22,96.6,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Cyclonic Torrential Downpour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0403,2023-10-04,23.8584,92.7156,1072.4,32.03,169.6,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0404,2023-07-14,23.945,92.886,1208.0,41.21,54.1,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Hunthar Slump Reactivation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0405,2023-07-14,23.9138,92.723,1043.6,27.74,284.8,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Hunthar Slump Reactivation,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0406,2023-06-29,23.7476,92.9203,1377.1,42.68,63.2,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,Hunthar Slump Reactivation,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0407,2023-08-22,23.6785,92.9497,868.2,41.22,110.2,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0408,2023-08-22,23.6621,92.7734,718.9,27.43,48.7,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0409,2023-10-04,23.6741,92.7437,632.0,27.33,212.3,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0410,2023-08-22,23.819,92.8374,1277.0,38.15,164.4,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Hunthar Slump Reactivation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0411,2023-10-04,23.8622,92.7668,793.9,38.34,187.5,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Cyclonic Torrential Downpour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0412,2023-07-14,23.7135,92.9487,1365.6,39.34,59.4,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Cyclonic Torrential Downpour,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0413,2023-06-29,23.7864,92.8524,1134.9,34.09,59.7,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,Hunthar Slump Reactivation,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0414,2023-10-04,23.8433,92.9423,673.0,37.54,235.4,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,Hunthar Slump Reactivation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0415,2023-08-22,23.7866,92.8503,1256.4,30.22,167.5,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0416,2023-07-14,23.7865,92.8557,1311.8,39.14,199.6,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Hunthar Slump Reactivation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0417,2023-07-14,23.7331,92.9264,1063.2,38.26,67.8,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Hunthar Slump Reactivation,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
LS-POS-0418,2023-10-04,23.8321,92.9143,1291.0,39.52,98.1,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0419,2023-08-22,23.8712,92.736,1230.0,45.95,307.8,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,Hunthar Slump Reactivation,1,GSI_NLSM,POSITIVE_LANDSLIDE
LS-POS-0420,2023-06-29,23.7895,92.9042,667.4,33.37,225.7,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,Urban Cut Surcharge,1,MZSAC_INVENTORY,POSITIVE_LANDSLIDE
NON-LS-BG-0421,2023-07-14,23.8156,92.8868,806.5,4.02,26.9,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0422,2023-10-04,23.9456,92.6998,581.4,41.5,79.1,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0423,2023-10-04,23.6562,92.898,768.7,6.24,52.9,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0424,2023-03-15,23.7954,92.7407,916.3,11.65,112.2,Mizoram,Aizawl,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0425,2023-08-22,23.6509,92.7023,1149.1,7.3,20.5,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0426,2023-11-18,23.7756,92.7875,1036.9,28.38,16.2,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0427,2023-06-29,23.6879,92.8188,1066.8,40.15,267.0,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0428,2023-08-22,23.7978,92.795,1121.3,26.59,163.4,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0429,2023-08-22,23.7026,92.8203,928.2,7.88,335.6,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Anticlinal Siltstone,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0430,2023-10-04,23.6895,92.9064,619.3,12.25,102.9,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Terrain),0,STABLE_REFERENCE,BACKGROUND_STABLE
NON-LS-BG-0431,2023-11-18,23.9281,92.941,922.2,33.21,121.5,Mizoram,Kolasib,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Clayey Residual Soil,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
NON-LS-BG-0432,2023-06-29,23.8688,92.822,747.9,43.7,314.7,Mizoram,Serchhip,Mizoram Aizawl Anticlinal Ridges (NH-54),VAL,Surma Sandstone & Shale,None (Stable Steep Terrain),0,STABLE_REFERENCE,STEEP_STABLE
